fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.brine_concentrator.capital_a_parameter[default],fs.costing.brine_concentrator.capital_b_parameter[default],fs.costing.brine_concentrator.capital_c_parameter[default],fs.costing.brine_concentrator.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_indirect_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_fixed_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1799280.232545051,0.0,0.0,294.2090237736532,201547.12330575756,1891943.1645211212,228356.3987706788,15100000.0,302.0,-18800000.0,80800.0,3.889489148809523,0.03889489148809523,3.733909582857142,0.0007778978297619053,0.1555795659523814,0.03811699365833333,0.96,0.98,9.73,0.00011,10.4,3.83e-05,294.2090237736532,20.803650556482566,1799280.232545051,1.0515,0.014900000000000002,1799280.232545051,26809.275464921262,26809.275464921262,201547.12330575756,351430.0167130975,2698.9203488175767,89964.01162725256,1799.2802325450511,1619.3522092905462,14394.24186036041,5397.840697635153,3598.5604650901023,2.834790365670717,0.9441430171650318,0.04862336538399926,0.21625550517676856,1.6257684779449175,0.9441430171650318,0.04862336538399926,0.21625550517676856,1.6257684779449175,1.6257684779449177,20.803650556482566,20.803650556482566,0.003928384040297619,990.09900990099,9.900990099009901,1.0,1799280.232545051,1000.0,0.08877551020408164,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7372005.707084695,0.0,0.0,316.9126683473619,217100.19572242055,7751664.000999558,326943.08075798256,15100000.0,302.0,-18800000.0,80800.0,3.889489148809523,0.08751350584821427,3.733909582857142,0.001750270116964287,0.15557956595238123,0.08576323573124998,0.96,0.98,9.73,0.00011,10.4,3.83e-05,316.9126683473619,22.13508624643654,7372005.707084695,1.0515,0.014900000000000002,7372005.707084695,109842.88503556197,109842.88503556197,217100.19572242055,831199.9482831222,11058.008560627042,368600.28535423474,7372.005707084695,6634.805136376226,58976.04565667756,22116.017121254084,14744.01141416939,6.622861295142548,3.8210497887795527,0.19678406412214772,0.8752096211644911,1.7298178210763568,3.8210497887795527,0.19678406412214772,0.8752096211644911,1.7298178210763568,1.7298178210763568,22.13508624643654,22.13508624643654,0.003977002654657737,977.9951100244498,22.00488997555012,1.0,7372005.707084695,1000.0,0.08877551020408164,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12810643.055675194,0.0,0.0,339.61631526766985,232653.26974661526,13470391.173042467,423531.85127617564,15100000.0,302.0,-18800000.0,80800.0,3.889489148809523,0.13613212020833332,3.733909582857142,0.002722642404166669,0.15557956595238123,0.13340947780416665,0.96,0.98,9.73,0.00011,10.4,3.83e-05,339.61631526766985,23.4343618159456,12810643.055675194,1.0515,0.014900000000000002,12810643.055675194,190878.5815295604,190878.5815295604,232653.26974661526,1299800.1281752782,19215.964583512792,640532.1527837598,12810.643055675195,11529.578750107676,102485.14444540156,38431.929167025584,25621.28611135039,10.231509088869931,6.559805027449833,0.33782995891366724,1.5025201948025493,1.8313539077038814,6.559805027449833,0.33782995891366724,1.5025201948025493,1.8313539077038814,1.8313539077038814,23.434361815945604,23.434361815945604,0.004025621269017856,966.1835748792271,33.81642512077295,1.0,12810643.055675194,1000.0,0.08877551020408164,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18119992.56922165,0.0,0.0,362.3199645345771,248206.34537834168,19053172.186536565,518194.23465974425,15100000.0,302.0,-18800000.0,80800.0,3.889489148809523,0.18475073456845234,3.733909582857142,0.00369501469136905,0.15557956595238123,0.1810557198770833,0.96,0.98,9.73,0.00011,10.4,3.83e-05,362.3199645345771,24.70262858197078,18119992.56922165,1.0515,0.014900000000000002,18119992.56922165,269987.88928140263,269987.88928140263,248206.34537834168,1757630.4282255587,27179.988853832474,905999.6284610825,18119.99256922165,16307.993312299486,144959.9405537732,54359.97770766495,36239.9851384433,13.670267080111882,9.167783192129717,0.47214083439468185,2.099876342376797,1.9304667112106861,9.167783192129717,0.47214083439468185,2.099876342376797,1.9304667112106861,1.9304667112106861,24.70262858197078,24.70262858197078,0.004074239883377975,954.653937947494,45.346062052505964,1.0,18119992.56922165,1000.0,0.08877551020408164,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23304628.109812874,0.0,0.0,385.0236161480834,263759.4226175997,24504816.457468238,610998.3814538115,15100000.0,302.0,-18800000.0,80800.0,3.889489148809523,0.2333693489285714,3.733909582857142,0.004667386978571432,0.15557956595238123,0.22870196194999995,0.96,0.98,9.73,0.00011,10.4,3.83e-05,385.0236161480834,25.940983554069295,23304628.109812874,1.0515,0.014900000000000002,23304628.109812874,347238.9588362119,347238.9588362119,263759.4226175997,2205071.8583908994,34956.942164719316,1165231.4054906438,23304.628109812875,20974.165298831587,186437.024878503,69913.88432943863,46609.25621962575,16.94807394512079,11.651897679572988,0.6000727304980107,2.6688615740973356,2.0272419609524563,11.651897679572988,0.6000727304980107,2.6688615740973356,2.0272419609524563,2.0272419609524563,25.940983554069295,25.940983554069295,0.004122858497738094,943.3962264150945,56.60377358490567,1.0,23304628.109812874,1000.0,0.08877551020408164,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2178263.9439024446,0.0,0.0,358.46360742277716,245564.5580111366,2290444.537013421,278020.69077528303,15100000.0,302.0,-18800000.0,80800.0,4.738917813492062,0.04738917813492063,4.549361100952379,0.0009477835626984134,0.18955671253968287,0.04644139457222221,0.96,0.98,9.73,0.00011,10.4,3.83e-05,358.46360742277716,20.803768846899096,2178263.9439024446,1.0515,0.014900000000000002,2178263.9439024446,32456.132764146427,32456.132764146427,245564.5580111366,427017.3948797857,3267.395915853667,108913.19719512224,2178.2639439024447,1960.4375495122003,17426.111551219557,6534.791831707334,4356.527887804889,2.827099208375032,0.938129660117653,0.048313677496059255,0.21487814862967053,1.6257777221316492,0.938129660117653,0.048313677496059255,0.21487814862967053,1.6257777221316492,1.625777722131649,20.803768846899096,20.803768846899096,0.0047863069916269825,990.0990099009899,9.900990099009901,1.0,2178263.9439024446,1000.0,0.10816326530612246,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7755679.810909387,0.0,0.0,386.1255699656067,264514.3132021539,8155097.32117122,380073.9423847038,15100000.0,302.0,-18800000.0,80800.0,4.738917813492062,0.1066256508035714,4.549361100952379,0.00213251301607143,0.18955671253968287,0.10449313778749998,0.96,0.98,9.73,0.00011,10.4,3.83e-05,386.1255699656067,22.13520600084337,7755679.810909387,1.0515,0.014900000000000002,7755679.810909387,115559.62918254988,115559.62918254988,264514.3132021539,910574.7263462108,11633.51971636408,387783.99054546934,7755.679810909387,6980.111829818448,62045.438487275096,23267.03943272816,15511.359621818774,5.954826760363915,3.299364463235234,0.1699172698566147,0.7557178476007262,1.7298271796713398,3.299364463235234,0.1699172698566147,0.7557178476007262,1.7298271796713398,1.7298271796713398,22.13520600084337,22.13520600084337,0.004845543464295633,977.9951100244499,22.004889975550128,1.0,7755679.810909387,1000.0,0.10816326530612246,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13199007.551967178,0.0,0.0,413.78753599190696,283464.07077951374,13878756.440893488,480129.2833038247,15100000.0,302.0,-18800000.0,80800.0,4.738917813492062,0.16586212347222218,4.549361100952379,0.0033172424694444466,0.18955671253968287,0.16254488100277772,0.96,0.98,9.73,0.00011,10.4,3.83e-05,413.78753599190696,23.434483034342737,13199007.551967178,1.0515,0.014900000000000002,13199007.551967178,196665.21252431098,196665.21252431098,283464.07077951374,1382962.3069135777,19798.511327950768,659950.3775983589,13199.007551967177,11879.10679677046,105592.06041573742,39597.022655901535,26398.015103934355,8.934841437981648,5.547210744030651,0.2856813533175787,1.2705859599263019,1.8313633807071157,5.547210744030651,0.2856813533175787,1.2705859599263019,1.8313633807071157,1.8313633807071161,23.434483034342737,23.434483034342737,0.0049047799369642845,966.183574879227,33.81642512077295,1.0,13199007.551967178,1000.0,0.10816326530612246,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18513047.457980927,0.0,0.0,441.4495055016777,302413.83074321586,19466469.402066946,578258.2378671316,15100000.0,302.0,-18800000.0,80800.0,4.738917813492062,0.22509859614087296,4.549361100952379,0.0045019719228174635,0.18955671253968287,0.2205966242180555,0.96,0.98,9.73,0.00011,10.4,3.83e-05,441.4495055016777,24.70275126435822,18513047.457980927,1.0515,0.014900000000000002,18513047.457980927,275844.40712391585,275844.40712391585,302413.83074321586,1844580.0084178797,27769.571186971392,925652.3728990464,18513.047457980927,16661.742712182837,148104.37966384742,55539.142373942785,37026.094915961854,11.774983896773666,7.687721124475464,0.3959176379104863,1.7608688357655435,1.9304762986221722,7.687721124475464,0.3959176379104863,1.7608688357655435,1.9304762986221722,1.9304762986221722,24.70275126435822,24.70275126435822,0.004964016409632934,954.6539379474941,45.34606205250597,1.0,18513047.457980927,1000.0,0.10816326530612246,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23702373.391039446,0.0,0.0,469.11147849491914,321363.59309326054,24923045.62067798,674528.9566197483,15100000.0,302.0,-18800000.0,80800.0,4.738917813492062,0.28433506880952375,4.549361100952379,0.00568670137619048,0.1895567125396828,0.27864836743333327,0.96,0.98,9.73,0.00011,10.4,3.83e-05,469.11147849491914,25.941107700447034,23702373.391039446,1.0515,0.014900000000000002,23702373.391039446,353165.3635264878,353165.3635264878,321363.59309326054,2295808.840816053,35553.56008655917,1185118.6695519723,23702.373391039448,21332.136051935504,189618.98712831558,71107.12017311834,47404.746782078895,14.482605964020296,9.726569807565692,0.5009183450896348,2.227866148592777,2.0272516627721937,9.726569807565692,0.5009183450896348,2.227866148592777,2.0272516627721937,2.0272516627721937,25.941107700447034,25.941107700447034,0.005023252882301586,943.3962264150944,56.60377358490566,1.0,23702373.391039446,1000.0,0.10816326530612246,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2557247.6552598393,0.0,0.0,422.71892175715664,289582.4932705415,2688945.909505721,327685.4833339131,15100000.0,302.0,-18800000.0,80800.0,5.588346478174602,0.05588346478174602,5.364812619047617,0.0011176692956349214,0.22353385912698367,0.0547657954861111,0.96,0.98,9.73,0.00011,10.4,3.83e-05,422.71892175715664,20.803887137315627,2557247.6552598393,1.0515,0.014900000000000002,2557247.6552598393,38102.99006337161,38102.99006337161,289582.4932705415,502605.2736004997,3835.871482889759,127862.38276299197,2557.247655259839,2301.5228897338557,20457.981242078713,7671.742965779518,5114.495310519678,2.8217489731300014,0.9339443636126777,0.04809813472605293,0.21391950847289037,1.6257869663183806,0.9339443636126777,0.04809813472605293,0.21391950847289037,1.6257869663183806,1.6257869663183802,20.803887137315627,20.803887137315627,0.005644229942956348,990.09900990099,9.900990099009901,1.0,2557247.6552598393,1000.0,0.12755102040816327,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8139353.914734076,0.0,0.0,455.3392204672959,311928.94370253483,8558530.641342882,433205.3170320726,15100000.0,302.0,-18800000.0,80800.0,5.588346478174602,0.12573779575892854,5.364812619047617,0.002514755915178573,0.22353385912698367,0.12322303984374997,0.96,0.98,9.73,0.00011,10.4,3.83e-05,455.3392204672959,22.135325755250207,8139353.914734076,1.0515,0.014900000000000002,8139353.914734076,121276.37332953775,121276.37332953775,311928.94370253483,989950.0174299468,12209.030872101113,406967.6957367038,8139.353914734076,7325.418523260669,65114.83131787261,24418.061744202227,16278.707829468152,5.489877569170858,2.936271476656385,0.15121798104780435,0.6725515732003455,1.7298365382663232,2.936271476656385,0.15121798104780435,0.6725515732003455,1.7298365382663232,1.7298365382663232,22.135325755250207,22.135325755250207,0.005714084273933531,977.9951100244498,22.004889975550125,1.0,8139353.914734076,1000.0,0.12755102040816327,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13587372.04825916,0.0,0.0,487.9595240216169,334275.3974530222,14287121.708744507,536727.2409720838,15100000.0,302.0,-18800000.0,80800.0,5.588346478174602,0.1955921267361111,5.364812619047617,0.003911842534722225,0.22353385912698367,0.19168028420138886,0.96,0.98,9.73,0.00011,10.4,3.83e-05,487.9595240216169,23.434604252739874,13587372.04825916,1.0515,0.014900000000000002,13587372.04825916,202451.8435190615,202451.8435190615,334275.3974530222,1466125.0112924872,20381.05807238874,679368.602412958,13587.37204825916,12228.634843433245,108698.97638607328,40762.11614477748,27174.74409651832,8.032363632756386,4.8424451227709,0.24938592382270183,1.1091597324524338,1.8313728537103506,4.8424451227709,0.24938592382270183,1.1091597324524338,1.8313728537103506,1.8313728537103506,23.434604252739874,23.434604252739874,0.005783938604910712,966.1835748792271,33.81642512077295,1.0,13587372.04825916,1000.0,0.12755102040816327,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18906102.346740205,0.0,0.0,520.5798324201199,356621.8545220038,19879766.617597327,638322.7794884329,15100000.0,302.0,-18800000.0,80800.0,5.588346478174602,0.2654464577132936,5.364812619047617,0.005308929154265877,0.22353385912698367,0.2601375285590277,0.96,0.98,9.73,0.00011,10.4,3.83e-05,520.5798324201199,24.702873946745658,18906102.346740205,1.0515,0.014900000000000002,18906102.346740205,281700.92496642907,281700.92496642907,356621.8545220038,1931530.1270241146,28359.153520110307,945305.1173370103,18906.102346740205,17015.492112066186,151248.81877392164,56718.307040220614,37812.20469348041,10.455869715743354,6.657597925388099,0.34286629315748723,1.52491961116411,1.9304858860336578,6.657597925388099,0.34286629315748723,1.52491961116411,1.9304858860336578,1.9304858860336578,24.702873946745658,24.702873946745658,0.005853792935887896,954.653937947494,45.34606205250597,1.0,18906102.346740205,1000.0,0.12755102040816327,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24100118.67226602,0.0,0.0,553.2001456628049,378968.3149094796,25341274.78388772,738060.0831262432,15100000.0,302.0,-18800000.0,80800.0,5.588346478174602,0.3353007886904761,5.364812619047617,0.006706015773809528,0.22353385912698367,0.32859477291666656,0.96,0.98,9.73,0.00011,10.4,3.83e-05,553.2001456628049,25.941231846824778,24100118.67226602,1.0515,0.014900000000000002,24100118.67226602,359091.76821676374,359091.76821676374,378968.3149094796,2386546.374581765,36150.17800839903,1205005.933613301,24100.11867226602,21690.10680503942,192800.94937812816,72300.35601679806,48200.23734453204,12.766643198527557,8.386541608648617,0.4319068928454053,1.920933332441605,2.027261364591932,8.386541608648617,0.4319068928454053,1.920933332441605,2.027261364591932,2.027261364591932,25.941231846824778,25.941231846824778,0.0059236472668650775,943.3962264150944,56.60377358490566,1.0,24100118.67226602,1000.0,0.12755102040816327,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2936231.3666172326,0.0,0.0,486.97496677679135,333600.9290839721,3087447.2819980206,377350.7764465689,15100000.0,302.0,-18800000.0,80800.0,6.43777514285714,0.06437775142857141,6.180264137142854,0.0012875550285714294,0.2575110057142854,0.06309019639999999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,486.97496677679135,20.804005427732154,2936231.3666172326,1.0515,0.014900000000000002,2936231.3666172326,43749.84736259677,43749.84736259677,333600.9290839721,578193.6528752395,4404.347049925849,146811.56833086163,2936.2313666172327,2642.6082299555096,23489.85093293786,8808.694099851698,5872.462733234465,2.8178130449572416,0.9308635203520709,0.047939471298131614,0.21321384280192712,1.6257962105051116,0.9308635203520709,0.047939471298131614,0.21321384280192712,1.6257962105051116,1.6257962105051116,20.804005427732154,20.804005427732154,0.006502152894285711,990.09900990099,9.900990099009903,1.0,2936231.3666172326,1000.0,0.14693877551020407,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8523028.018558763,0.0,0.0,524.5536198524288,359344.08722356294,8961963.96151454,486337.2047000885,15100000.0,302.0,-18800000.0,80800.0,6.43777514285714,0.14484994071428567,6.180264137142854,0.002896998814285716,0.2575110057142854,0.14195294189999996,0.96,0.98,9.73,0.00011,10.4,3.83e-05,524.5536198524288,22.13544550965704,8523028.018558763,1.0515,0.014900000000000002,8523028.018558763,126993.11747652559,126993.11747652559,359344.08722356294,1069325.8215343298,12784.542027838144,426151.4009279382,8523.028018558764,7670.725216702887,68184.22414847011,25569.08405567629,17046.056037117527,5.147625773060756,2.6689946948691787,0.13745322678576288,0.6113319545445098,1.7298458968613055,2.6689946948691787,0.13745322678576288,0.6113319545445098,1.7298458968613055,1.7298458968613055,22.13544550965704,22.13544550965704,0.006582625083571426,977.9951100244498,22.004889975550128,1.0,8523028.018558763,1000.0,0.14693877551020407,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13975736.544551143,0.0,0.0,562.1322793567996,385087.24976714066,14695486.976595528,593325.7242809527,15100000.0,302.0,-18800000.0,80800.0,6.43777514285714,0.22532212999999993,6.180264137142854,0.004506442600000002,0.2575110057142854,0.22081568739999993,0.96,0.98,9.73,0.00011,10.4,3.83e-05,562.1322793567996,23.434725471137007,13975736.544551143,1.0515,0.014900000000000002,13975736.544551143,208238.47451381205,208238.47451381205,385087.24976714066,1549288.2413120065,20963.604816826715,698786.8272275572,13975.736544551144,12578.16289009603,111805.89235640915,41927.20963365343,27951.47308910229,7.368042192619199,4.3236593182324725,0.2226684548889724,0.9903320927841696,1.8313823267135851,4.3236593182324725,0.2226684548889724,0.9903320927841696,1.8313823267135851,1.8313823267135847,23.43472547113701,23.43472547113701,0.00666309727285714,966.183574879227,33.81642512077295,1.0,13975736.544551143,1000.0,0.14693877551020407,35000.0,default,BrineConcentratorZO,brine_concentrator
